userID,Treatment,sessionID,bookingID,bookingValue
SplitValidateV2_2324,on,SplitValidateV2_2324_1,SplitValidateV2_2324_1_1,105.90091800161208
SplitValidateV2_2325,off,SplitValidateV2_2325_0,SplitValidateV2_2325_0_0,112.58764032094687
SplitValidateV2_2325,off,SplitValidateV2_2325_0,SplitValidateV2_2325_0_1,98.65798687211148
SplitValidateV2_2325,off,SplitValidateV2_2325_1,SplitValidateV2_2325_1_0,109.76964640437085
SplitValidateV2_2329,on,SplitValidateV2_2329_1,SplitValidateV2_2329_1_0,102.59029943002305
SplitValidateV2_2329,on,SplitValidateV2_2329_3,SplitValidateV2_2329_3_0,101.07200656368994
SplitValidateV2_2331,off,SplitValidateV2_2331_0,SplitValidateV2_2331_0_0,98.33136187889372
SplitValidateV2_2333,on,SplitValidateV2_2333_0,SplitValidateV2_2333_0_0,112.02941467764288
SplitValidateV2_2335,on,SplitValidateV2_2335_0,SplitValidateV2_2335_0_0,95.05972885946201
SplitValidateV2_2337,off,SplitValidateV2_2337_0,SplitValidateV2_2337_0_0,101.49101560561442
SplitValidateV2_2337,off,SplitValidateV2_2337_0,SplitValidateV2_2337_0_1,110.32544961641244
SplitValidateV2_2339,off,SplitValidateV2_2339_0,SplitValidateV2_2339_0_0,81.95020467270882
SplitValidateV2_2340,off,SplitValidateV2_2340_0,SplitValidateV2_2340_0_0,87.37176960720488
SplitValidateV2_2346,on,SplitValidateV2_2346_0,SplitValidateV2_2346_0_0,103.22005981406411
SplitValidateV2_2348,on,SplitValidateV2_2348_0,SplitValidateV2_2348_0_0,100.17818852237646
SplitValidateV2_2351,on,SplitValidateV2_2351_1,SplitValidateV2_2351_1_0,98.39942854600118
SplitValidateV2_2354,on,SplitValidateV2_2354_0,SplitValidateV2_2354_0_0,73.39845250198395
SplitValidateV2_2356,on,SplitValidateV2_2356_0,SplitValidateV2_2356_0_0,113.54303284805499
SplitValidateV2_2360,off,SplitValidateV2_2360_0,SplitValidateV2_2360_0_0,114.57607954805763
SplitValidateV2_2361,off,SplitValidateV2_2361_0,SplitValidateV2_2361_0_0,101.370088024893
SplitValidateV2_2366,on,SplitValidateV2_2366_0,SplitValidateV2_2366_0_0,100.75871355303394
SplitValidateV2_2369,on,SplitValidateV2_2369_0,SplitValidateV2_2369_0_0,73.27032872600208
SplitValidateV2_2371,on,SplitValidateV2_2371_0,SplitValidateV2_2371_0_0,103.21337829622105
SplitValidateV2_2372,on,SplitValidateV2_2372_0,SplitValidateV2_2372_0_0,107.62323316528625
SplitValidateV2_2372,on,SplitValidateV2_2372_0,SplitValidateV2_2372_0_1,110.46699154794936
SplitValidateV2_2373,off,SplitValidateV2_2373_0,SplitValidateV2_2373_0_0,88.9324831612127
SplitValidateV2_2373,off,SplitValidateV2_2373_1,SplitValidateV2_2373_1_0,116.63916095559121
SplitValidateV2_2374,off,SplitValidateV2_2374_0,SplitValidateV2_2374_0_0,111.58232542199916
SplitValidateV2_2380,on,SplitValidateV2_2380_0,SplitValidateV2_2380_0_0,114.36573489741315
SplitValidateV2_2381,off,SplitValidateV2_2381_0,SplitValidateV2_2381_0_0,100.56915077243235
SplitValidateV2_2385,on,SplitValidateV2_2385_0,SplitValidateV2_2385_0_0,106.4243352384371
SplitValidateV2_2386,off,SplitValidateV2_2386_0,SplitValidateV2_2386_0_0,137.464960998369
SplitValidateV2_2386,off,SplitValidateV2_2386_0,SplitValidateV2_2386_0_1,96.70575242541017
SplitValidateV2_2388,off,SplitValidateV2_2388_1,SplitValidateV2_2388_1_0,104.69717516807019
SplitValidateV2_2388,off,SplitValidateV2_2388_1,SplitValidateV2_2388_1_1,90.71196688012427
SplitValidateV2_2389,off,SplitValidateV2_2389_0,SplitValidateV2_2389_0_0,100.27837024641313
SplitValidateV2_2389,off,SplitValidateV2_2389_0,SplitValidateV2_2389_0_1,96.65217617449387
SplitValidateV2_2389,off,SplitValidateV2_2389_0,SplitValidateV2_2389_0_2,95.48341284529728
SplitValidateV2_2389,off,SplitValidateV2_2389_0,SplitValidateV2_2389_0_3,109.80689939103034
SplitValidateV2_2390,off,SplitValidateV2_2390_1,SplitValidateV2_2390_1_0,98.65270301607715
SplitValidateV2_2391,off,SplitValidateV2_2391_0,SplitValidateV2_2391_0_0,121.17001520361427
SplitValidateV2_2392,off,SplitValidateV2_2392_0,SplitValidateV2_2392_0_0,119.0632959528607
SplitValidateV2_2394,on,SplitValidateV2_2394_0,SplitValidateV2_2394_0_0,99.22024278339995
SplitValidateV2_2395,on,SplitValidateV2_2395_0,SplitValidateV2_2395_0_0,83.93628427405287
SplitValidateV2_2396,on,SplitValidateV2_2396_1,SplitValidateV2_2396_1_0,101.41085273992799
SplitValidateV2_2397,off,SplitValidateV2_2397_1,SplitValidateV2_2397_1_0,101.82375531744938
SplitValidateV2_2398,on,SplitValidateV2_2398_0,SplitValidateV2_2398_0_0,85.61712328941421
SplitValidateV2_2399,on,SplitValidateV2_2399_0,SplitValidateV2_2399_0_0,75.50246695822219
SplitValidateV2_2399,on,SplitValidateV2_2399_0,SplitValidateV2_2399_0_1,79.43617368794028
SplitValidateV2_2400,on,SplitValidateV2_2400_1,SplitValidateV2_2400_1_0,72.50446908186103
SplitValidateV2_2401,off,SplitValidateV2_2401_1,SplitValidateV2_2401_1_0,122.6038562259816
SplitValidateV2_2402,on,SplitValidateV2_2402_0,SplitValidateV2_2402_0_0,120.89491511511532
SplitValidateV2_2404,off,SplitValidateV2_2404_0,SplitValidateV2_2404_0_0,113.43121654230262
SplitValidateV2_2404,off,SplitValidateV2_2404_0,SplitValidateV2_2404_0_1,98.27537072296025
SplitValidateV2_2407,on,SplitValidateV2_2407_0,SplitValidateV2_2407_0_0,116.83464815816481
SplitValidateV2_2408,off,SplitValidateV2_2408_0,SplitValidateV2_2408_0_0,94.20414751770781
SplitValidateV2_2409,off,SplitValidateV2_2409_0,SplitValidateV2_2409_0_0,120.82040857671758
SplitValidateV2_2410,off,SplitValidateV2_2410_0,SplitValidateV2_2410_0_0,127.4798302481336
SplitValidateV2_2410,off,SplitValidateV2_2410_0,SplitValidateV2_2410_0_1,80.77380521511367
SplitValidateV2_2410,off,SplitValidateV2_2410_1,SplitValidateV2_2410_1_0,100.56710034147328
SplitValidateV2_2411,on,SplitValidateV2_2411_0,SplitValidateV2_2411_0_0,104.28811304447368
SplitValidateV2_2412,on,SplitValidateV2_2412_0,SplitValidateV2_2412_0_0,101.91306371043137
SplitValidateV2_2414,off,SplitValidateV2_2414_0,SplitValidateV2_2414_0_0,89.29316540599801
SplitValidateV2_2415,on,SplitValidateV2_2415_0,SplitValidateV2_2415_0_0,118.05443758858362
SplitValidateV2_2417,on,SplitValidateV2_2417_1,SplitValidateV2_2417_1_0,88.789172572601
SplitValidateV2_2417,on,SplitValidateV2_2417_1,SplitValidateV2_2417_1_1,91.87808448766916
SplitValidateV2_2417,on,SplitValidateV2_2417_2,SplitValidateV2_2417_2_0,95.70403553099436
SplitValidateV2_2419,off,SplitValidateV2_2419_0,SplitValidateV2_2419_0_0,99.00782201527865
SplitValidateV2_2420,on,SplitValidateV2_2420_1,SplitValidateV2_2420_1_0,84.15062539735295
SplitValidateV2_2420,on,SplitValidateV2_2420_1,SplitValidateV2_2420_1_1,123.08753015790265
SplitValidateV2_2422,off,SplitValidateV2_2422_0,SplitValidateV2_2422_0_0,95.22755374292167
SplitValidateV2_2422,off,SplitValidateV2_2422_0,SplitValidateV2_2422_0_1,105.64129533155742
SplitValidateV2_2426,on,SplitValidateV2_2426_1,SplitValidateV2_2426_1_0,90.78099291152003
SplitValidateV2_2428,on,SplitValidateV2_2428_0,SplitValidateV2_2428_0_0,104.46524835839031
SplitValidateV2_2428,on,SplitValidateV2_2428_0,SplitValidateV2_2428_0_1,111.60990401940848
SplitValidateV2_2428,on,SplitValidateV2_2428_1,SplitValidateV2_2428_1_0,109.26844183958566
SplitValidateV2_2431,off,SplitValidateV2_2431_0,SplitValidateV2_2431_0_0,118.14166472374836
SplitValidateV2_2431,off,SplitValidateV2_2431_0,SplitValidateV2_2431_0_1,82.91968582470581
SplitValidateV2_2431,off,SplitValidateV2_2431_1,SplitValidateV2_2431_1_0,97.70811054139033
SplitValidateV2_2432,off,SplitValidateV2_2432_0,SplitValidateV2_2432_0_0,131.20835834003822
SplitValidateV2_2433,on,SplitValidateV2_2433_0,SplitValidateV2_2433_0_0,116.40803984110951
SplitValidateV2_2434,on,SplitValidateV2_2434_1,SplitValidateV2_2434_1_0,79.47205579622525
SplitValidateV2_2434,on,SplitValidateV2_2434_1,SplitValidateV2_2434_1_1,83.84801694126966
SplitValidateV2_2435,off,SplitValidateV2_2435_1,SplitValidateV2_2435_1_0,88.9155460561499
SplitValidateV2_2436,off,SplitValidateV2_2436_1,SplitValidateV2_2436_1_0,69.69767017612698
SplitValidateV2_2436,off,SplitValidateV2_2436_1,SplitValidateV2_2436_1_1,100.54394248760026
SplitValidateV2_2436,off,SplitValidateV2_2436_1,SplitValidateV2_2436_1_2,120.22160849062732
SplitValidateV2_2436,off,SplitValidateV2_2436_1,SplitValidateV2_2436_1_3,75.95290227758971
SplitValidateV2_2437,off,SplitValidateV2_2437_0,SplitValidateV2_2437_0_0,111.857175783207
SplitValidateV2_2437,off,SplitValidateV2_2437_0,SplitValidateV2_2437_0_1,91.13576763990582
SplitValidateV2_2437,off,SplitValidateV2_2437_0,SplitValidateV2_2437_0_2,97.20947590048652
SplitValidateV2_2439,on,SplitValidateV2_2439_0,SplitValidateV2_2439_0_0,71.90565464142362
SplitValidateV2_2439,on,SplitValidateV2_2439_1,SplitValidateV2_2439_1_0,84.34366710628659
SplitValidateV2_2439,on,SplitValidateV2_2439_2,SplitValidateV2_2439_2_0,106.43819081419409
SplitValidateV2_2440,on,SplitValidateV2_2440_1,SplitValidateV2_2440_1_0,89.42742776674056
SplitValidateV2_2441,off,SplitValidateV2_2441_0,SplitValidateV2_2441_0_0,93.35292856734715
SplitValidateV2_2442,on,SplitValidateV2_2442_0,SplitValidateV2_2442_0_0,106.94219484305255
SplitValidateV2_2447,on,SplitValidateV2_2447_0,SplitValidateV2_2447_0_0,109.77089468820412
SplitValidateV2_2449,off,SplitValidateV2_2449_1,SplitValidateV2_2449_1_0,103.71998612681186
SplitValidateV2_2451,on,SplitValidateV2_2451_1,SplitValidateV2_2451_1_0,108.21318394600488
SplitValidateV2_2452,off,SplitValidateV2_2452_0,SplitValidateV2_2452_0_0,109.30457354089613
SplitValidateV2_2452,off,SplitValidateV2_2452_0,SplitValidateV2_2452_0_1,111.14091844917931
SplitValidateV2_2452,off,SplitValidateV2_2452_0,SplitValidateV2_2452_0_2,110.12827335381147
SplitValidateV2_2453,on,SplitValidateV2_2453_1,SplitValidateV2_2453_1_0,71.5058634878859
SplitValidateV2_2454,off,SplitValidateV2_2454_1,SplitValidateV2_2454_1_0,94.27160626101968
SplitValidateV2_2455,off,SplitValidateV2_2455_0,SplitValidateV2_2455_0_0,96.2668689194891
SplitValidateV2_2455,off,SplitValidateV2_2455_0,SplitValidateV2_2455_0_1,91.52755353402466
SplitValidateV2_2455,off,SplitValidateV2_2455_0,SplitValidateV2_2455_0_2,93.35458119124299
SplitValidateV2_2458,on,SplitValidateV2_2458_0,SplitValidateV2_2458_0_0,117.292048614831
SplitValidateV2_2458,on,SplitValidateV2_2458_0,SplitValidateV2_2458_0_1,104.47482801406727
SplitValidateV2_2459,off,SplitValidateV2_2459_2,SplitValidateV2_2459_2_0,105.44444865138212
SplitValidateV2_2459,off,SplitValidateV2_2459_2,SplitValidateV2_2459_2_1,73.56828659557706
SplitValidateV2_2465,off,SplitValidateV2_2465_0,SplitValidateV2_2465_0_0,115.66310028555714
SplitValidateV2_2467,on,SplitValidateV2_2467_0,SplitValidateV2_2467_0_0,98.14051409048152
SplitValidateV2_2477,off,SplitValidateV2_2477_0,SplitValidateV2_2477_0_0,106.08427103177026
SplitValidateV2_2477,off,SplitValidateV2_2477_0,SplitValidateV2_2477_0_1,118.36587977490818
SplitValidateV2_2479,off,SplitValidateV2_2479_0,SplitValidateV2_2479_0_0,98.2147731297994
SplitValidateV2_2479,off,SplitValidateV2_2479_1,SplitValidateV2_2479_1_0,112.18373289478446
SplitValidateV2_2481,off,SplitValidateV2_2481_0,SplitValidateV2_2481_0_0,103.18622907118109
SplitValidateV2_2481,off,SplitValidateV2_2481_0,SplitValidateV2_2481_0_1,103.9686340335059
SplitValidateV2_2482,off,SplitValidateV2_2482_1,SplitValidateV2_2482_1_0,126.92808612298717
SplitValidateV2_2484,on,SplitValidateV2_2484_0,SplitValidateV2_2484_0_0,97.17713761073347
SplitValidateV2_2486,off,SplitValidateV2_2486_0,SplitValidateV2_2486_0_0,111.66992419807768
SplitValidateV2_2488,on,SplitValidateV2_2488_1,SplitValidateV2_2488_1_0,112.78694166165512
SplitValidateV2_2495,on,SplitValidateV2_2495_1,SplitValidateV2_2495_1_0,100.90208051830491
SplitValidateV2_2496,off,SplitValidateV2_2496_0,SplitValidateV2_2496_0_0,94.82199091365214
SplitValidateV2_2499,off,SplitValidateV2_2499_0,SplitValidateV2_2499_0_0,93.94509293177475
SplitValidateV2_2503,on,SplitValidateV2_2503_0,SplitValidateV2_2503_0_0,120.08378422639052
SplitValidateV2_2503,on,SplitValidateV2_2503_0,SplitValidateV2_2503_0_1,118.27166243419217
SplitValidateV2_2503,on,SplitValidateV2_2503_1,SplitValidateV2_2503_1_0,117.50515540565142
SplitValidateV2_2503,on,SplitValidateV2_2503_3,SplitValidateV2_2503_3_0,134.91847660238102
SplitValidateV2_2504,off,SplitValidateV2_2504_0,SplitValidateV2_2504_0_0,112.33175921996576
SplitValidateV2_2505,on,SplitValidateV2_2505_0,SplitValidateV2_2505_0_0,127.49340702772216
SplitValidateV2_2505,on,SplitValidateV2_2505_1,SplitValidateV2_2505_1_0,92.14367660403516
SplitValidateV2_2505,on,SplitValidateV2_2505_2,SplitValidateV2_2505_2_0,107.27551140453032
SplitValidateV2_2506,on,SplitValidateV2_2506_1,SplitValidateV2_2506_1_0,79.92109119828544
SplitValidateV2_2506,on,SplitValidateV2_2506_1,SplitValidateV2_2506_1_1,82.87539217241469
SplitValidateV2_2508,on,SplitValidateV2_2508_1,SplitValidateV2_2508_1_0,97.89276297224131
SplitValidateV2_2509,off,SplitValidateV2_2509_0,SplitValidateV2_2509_0_0,98.79181133435662
SplitValidateV2_2510,on,SplitValidateV2_2510_1,SplitValidateV2_2510_1_0,81.30553909063177
SplitValidateV2_2512,off,SplitValidateV2_2512_0,SplitValidateV2_2512_0_0,103.41751541361353
SplitValidateV2_2514,off,SplitValidateV2_2514_0,SplitValidateV2_2514_0_0,114.85145334709519
SplitValidateV2_2515,off,SplitValidateV2_2515_0,SplitValidateV2_2515_0_0,119.45644239975682
SplitValidateV2_2515,off,SplitValidateV2_2515_0,SplitValidateV2_2515_0_1,93.2158684917256
SplitValidateV2_2515,off,SplitValidateV2_2515_1,SplitValidateV2_2515_1_0,120.80020191450528
SplitValidateV2_2516,on,SplitValidateV2_2516_0,SplitValidateV2_2516_0_0,111.83742320770297
SplitValidateV2_2516,on,SplitValidateV2_2516_0,SplitValidateV2_2516_0_1,115.96148858675748
SplitValidateV2_2518,on,SplitValidateV2_2518_0,SplitValidateV2_2518_0_0,113.50490546178241
SplitValidateV2_2519,on,SplitValidateV2_2519_1,SplitValidateV2_2519_1_0,98.39034480904908
SplitValidateV2_2520,on,SplitValidateV2_2520_0,SplitValidateV2_2520_0_0,97.90136054639078
SplitValidateV2_2520,on,SplitValidateV2_2520_1,SplitValidateV2_2520_1_0,75.77994893701725
SplitValidateV2_2521,on,SplitValidateV2_2521_1,SplitValidateV2_2521_1_0,102.94768503565176
SplitValidateV2_2524,on,SplitValidateV2_2524_0,SplitValidateV2_2524_0_0,118.1570548043009
SplitValidateV2_2527,off,SplitValidateV2_2527_0,SplitValidateV2_2527_0_0,121.40701529179704
SplitValidateV2_2534,on,SplitValidateV2_2534_1,SplitValidateV2_2534_1_0,100.46241198807351
SplitValidateV2_2537,on,SplitValidateV2_2537_0,SplitValidateV2_2537_0_0,100.62573202853683
SplitValidateV2_2537,on,SplitValidateV2_2537_0,SplitValidateV2_2537_0_1,111.29528307092342
SplitValidateV2_2538,on,SplitValidateV2_2538_1,SplitValidateV2_2538_1_0,99.00909627612474
SplitValidateV2_2539,off,SplitValidateV2_2539_0,SplitValidateV2_2539_0_0,107.82306371670195
SplitValidateV2_2539,off,SplitValidateV2_2539_1,SplitValidateV2_2539_1_0,99.92011600720225
SplitValidateV2_2540,on,SplitValidateV2_2540_1,SplitValidateV2_2540_1_0,82.6959032279781
SplitValidateV2_2543,on,SplitValidateV2_2543_1,SplitValidateV2_2543_1_0,118.79859966749476
SplitValidateV2_2543,on,SplitValidateV2_2543_1,SplitValidateV2_2543_1_1,104.83603770387512
SplitValidateV2_2545,on,SplitValidateV2_2545_0,SplitValidateV2_2545_0_0,100.81723498026231
SplitValidateV2_2549,off,SplitValidateV2_2549_0,SplitValidateV2_2549_0_0,100.07067942585442
SplitValidateV2_2550,off,SplitValidateV2_2550_0,SplitValidateV2_2550_0_0,78.64146726427978
SplitValidateV2_2552,off,SplitValidateV2_2552_0,SplitValidateV2_2552_0_0,125.88694612646009
SplitValidateV2_2552,off,SplitValidateV2_2552_0,SplitValidateV2_2552_0_1,111.06759731356885
SplitValidateV2_2556,on,SplitValidateV2_2556_0,SplitValidateV2_2556_0_0,109.91716423410297
SplitValidateV2_2556,on,SplitValidateV2_2556_1,SplitValidateV2_2556_1_0,124.8883980135945
SplitValidateV2_2557,off,SplitValidateV2_2557_1,SplitValidateV2_2557_1_0,101.06456775304468
SplitValidateV2_2558,on,SplitValidateV2_2558_0,SplitValidateV2_2558_0_0,80.43231087955988
SplitValidateV2_2559,on,SplitValidateV2_2559_0,SplitValidateV2_2559_0_0,125.25608598073777
SplitValidateV2_2561,on,SplitValidateV2_2561_1,SplitValidateV2_2561_1_0,115.24677485099105
SplitValidateV2_2562,on,SplitValidateV2_2562_1,SplitValidateV2_2562_1_0,97.3268863754176
SplitValidateV2_2562,on,SplitValidateV2_2562_1,SplitValidateV2_2562_1_1,107.55013954375342
SplitValidateV2_2563,off,SplitValidateV2_2563_1,SplitValidateV2_2563_1_0,112.36486728104128
SplitValidateV2_2564,off,SplitValidateV2_2564_0,SplitValidateV2_2564_0_0,90.38572038299452
SplitValidateV2_2565,off,SplitValidateV2_2565_0,SplitValidateV2_2565_0_0,88.37415554045644
SplitValidateV2_2567,on,SplitValidateV2_2567_0,SplitValidateV2_2567_0_0,99.48902771768866
SplitValidateV2_2570,on,SplitValidateV2_2570_0,SplitValidateV2_2570_0_0,75.18932602692261
SplitValidateV2_2572,on,SplitValidateV2_2572_0,SplitValidateV2_2572_0_0,120.32106802382381
SplitValidateV2_2572,on,SplitValidateV2_2572_0,SplitValidateV2_2572_0_1,131.50365477060333
SplitValidateV2_2572,on,SplitValidateV2_2572_0,SplitValidateV2_2572_0_2,114.5179600217299
SplitValidateV2_2573,on,SplitValidateV2_2573_0,SplitValidateV2_2573_0_0,93.74712104734107
SplitValidateV2_2573,on,SplitValidateV2_2573_1,SplitValidateV2_2573_1_0,101.83134746327292
SplitValidateV2_2574,off,SplitValidateV2_2574_1,SplitValidateV2_2574_1_0,98.33875088342404
SplitValidateV2_2580,on,SplitValidateV2_2580_1,SplitValidateV2_2580_1_0,67.30121767022445
SplitValidateV2_2581,off,SplitValidateV2_2581_0,SplitValidateV2_2581_0_0,106.0856854688137
SplitValidateV2_2582,on,SplitValidateV2_2582_1,SplitValidateV2_2582_1_0,71.97652645906551
SplitValidateV2_2583,on,SplitValidateV2_2583_1,SplitValidateV2_2583_1_0,110.33902131461923
SplitValidateV2_2583,on,SplitValidateV2_2583_1,SplitValidateV2_2583_1_1,106.14545596466905
SplitValidateV2_2583,on,SplitValidateV2_2583_1,SplitValidateV2_2583_1_2,97.17308883129913
SplitValidateV2_2586,off,SplitValidateV2_2586_0,SplitValidateV2_2586_0_0,147.39692206305574
SplitValidateV2_2587,on,SplitValidateV2_2587_0,SplitValidateV2_2587_0_0,104.82745284051552
SplitValidateV2_2589,off,SplitValidateV2_2589_0,SplitValidateV2_2589_0_0,73.68536528886439
SplitValidateV2_2589,off,SplitValidateV2_2589_1,SplitValidateV2_2589_1_0,95.1783773181672
SplitValidateV2_2589,off,SplitValidateV2_2589_1,SplitValidateV2_2589_1_1,106.91646560406552
SplitValidateV2_2589,off,SplitValidateV2_2589_1,SplitValidateV2_2589_1_2,103.6235077390842
SplitValidateV2_2591,on,SplitValidateV2_2591_0,SplitValidateV2_2591_0_0,105.5754694529211
SplitValidateV2_2591,on,SplitValidateV2_2591_0,SplitValidateV2_2591_0_1,91.03304413202008
SplitValidateV2_2593,on,SplitValidateV2_2593_1,SplitValidateV2_2593_1_0,119.85809409254115
SplitValidateV2_2595,on,SplitValidateV2_2595_0,SplitValidateV2_2595_0_0,109.7552828604539
SplitValidateV2_2597,off,SplitValidateV2_2597_0,SplitValidateV2_2597_0_0,92.37531019574836
SplitValidateV2_2597,off,SplitValidateV2_2597_0,SplitValidateV2_2597_0_1,103.65726074956847
SplitValidateV2_2598,on,SplitValidateV2_2598_0,SplitValidateV2_2598_0_0,68.11118399992483
SplitValidateV2_2600,off,SplitValidateV2_2600_0,SplitValidateV2_2600_0_0,104.75531380642525
SplitValidateV2_2601,on,SplitValidateV2_2601_1,SplitValidateV2_2601_1_0,86.74276379290662
SplitValidateV2_2602,on,SplitValidateV2_2602_0,SplitValidateV2_2602_0_0,125.96736977815947
SplitValidateV2_2605,off,SplitValidateV2_2605_0,SplitValidateV2_2605_0_0,94.17629027988521
SplitValidateV2_2607,off,SplitValidateV2_2607_0,SplitValidateV2_2607_0_0,105.11403437951175
SplitValidateV2_2608,off,SplitValidateV2_2608_1,SplitValidateV2_2608_1_0,92.23360693386596
SplitValidateV2_2609,on,SplitValidateV2_2609_0,SplitValidateV2_2609_0_0,101.84711968107541
SplitValidateV2_2612,off,SplitValidateV2_2612_0,SplitValidateV2_2612_0_0,80.0360896375197
SplitValidateV2_2612,off,SplitValidateV2_2612_1,SplitValidateV2_2612_1_0,96.17341101750871
SplitValidateV2_2613,on,SplitValidateV2_2613_0,SplitValidateV2_2613_0_0,101.29824059074065
SplitValidateV2_2615,off,SplitValidateV2_2615_0,SplitValidateV2_2615_0_0,115.65880778898902
SplitValidateV2_2616,off,SplitValidateV2_2616_1,SplitValidateV2_2616_1_0,88.14833075153017
SplitValidateV2_2618,off,SplitValidateV2_2618_0,SplitValidateV2_2618_0_0,95.90265746293022
SplitValidateV2_2624,off,SplitValidateV2_2624_0,SplitValidateV2_2624_0_0,123.01574288985466
SplitValidateV2_2625,on,SplitValidateV2_2625_0,SplitValidateV2_2625_0_0,104.15703608970817
SplitValidateV2_2630,off,SplitValidateV2_2630_1,SplitValidateV2_2630_1_0,93.01553274008316
SplitValidateV2_2631,on,SplitValidateV2_2631_0,SplitValidateV2_2631_0_0,95.60712798134095
SplitValidateV2_2633,off,SplitValidateV2_2633_0,SplitValidateV2_2633_0_0,104.13193587565195
SplitValidateV2_2634,off,SplitValidateV2_2634_0,SplitValidateV2_2634_0_0,135.89202152467766
SplitValidateV2_2636,off,SplitValidateV2_2636_0,SplitValidateV2_2636_0_0,70.20240094524316
SplitValidateV2_2636,off,SplitValidateV2_2636_0,SplitValidateV2_2636_0_1,75.80037229138942
SplitValidateV2_2637,off,SplitValidateV2_2637_0,SplitValidateV2_2637_0_0,88.24203940908288
SplitValidateV2_2639,off,SplitValidateV2_2639_0,SplitValidateV2_2639_0_0,106.78721178644017
SplitValidateV2_2640,on,SplitValidateV2_2640_0,SplitValidateV2_2640_0_0,86.06971654059842
SplitValidateV2_2642,off,SplitValidateV2_2642_0,SplitValidateV2_2642_0_0,122.25468461868181
SplitValidateV2_2642,off,SplitValidateV2_2642_0,SplitValidateV2_2642_0_1,114.19955564275074
SplitValidateV2_2646,off,SplitValidateV2_2646_0,SplitValidateV2_2646_0_0,98.42678417872835
SplitValidateV2_2647,off,SplitValidateV2_2647_1,SplitValidateV2_2647_1_0,105.78535846761673
SplitValidateV2_2648,on,SplitValidateV2_2648_1,SplitValidateV2_2648_1_0,89.56314871794571
SplitValidateV2_2649,off,SplitValidateV2_2649_0,SplitValidateV2_2649_0_0,116.23202644242164
SplitValidateV2_2650,on,SplitValidateV2_2650_0,SplitValidateV2_2650_0_0,117.84184405205298
SplitValidateV2_2651,on,SplitValidateV2_2651_1,SplitValidateV2_2651_1_0,106.17998951145208
SplitValidateV2_2651,on,SplitValidateV2_2651_1,SplitValidateV2_2651_1_1,111.90857641277226
SplitValidateV2_2651,on,SplitValidateV2_2651_3,SplitValidateV2_2651_3_0,87.18954575311616
SplitValidateV2_2653,on,SplitValidateV2_2653_0,SplitValidateV2_2653_0_0,110.8359967596748
SplitValidateV2_2656,off,SplitValidateV2_2656_0,SplitValidateV2_2656_0_0,90.8149894050937
SplitValidateV2_2657,off,SplitValidateV2_2657_0,SplitValidateV2_2657_0_0,67.76619921249585
SplitValidateV2_2657,off,SplitValidateV2_2657_0,SplitValidateV2_2657_0_1,111.29187915197178
SplitValidateV2_2659,on,SplitValidateV2_2659_0,SplitValidateV2_2659_0_0,112.67731325858337
SplitValidateV2_2660,off,SplitValidateV2_2660_0,SplitValidateV2_2660_0_0,107.64261037013354
SplitValidateV2_2661,off,SplitValidateV2_2661_3,SplitValidateV2_2661_3_0,99.39836277526608
SplitValidateV2_2663,off,SplitValidateV2_2663_0,SplitValidateV2_2663_0_0,125.15067651688977
SplitValidateV2_2663,off,SplitValidateV2_2663_0,SplitValidateV2_2663_0_1,74.68942325674921
SplitValidateV2_2663,off,SplitValidateV2_2663_1,SplitValidateV2_2663_1_0,123.37218335242476
SplitValidateV2_2665,off,SplitValidateV2_2665_0,SplitValidateV2_2665_0_0,97.39650844671694
SplitValidateV2_2665,off,SplitValidateV2_2665_2,SplitValidateV2_2665_2_0,108.30402241685786
SplitValidateV2_2666,off,SplitValidateV2_2666_0,SplitValidateV2_2666_0_0,104.14092184969815
SplitValidateV2_2667,off,SplitValidateV2_2667_0,SplitValidateV2_2667_0_0,99.14962500951832
SplitValidateV2_2667,off,SplitValidateV2_2667_1,SplitValidateV2_2667_1_0,114.4068968493272
SplitValidateV2_2669,on,SplitValidateV2_2669_1,SplitValidateV2_2669_1_0,124.22822368423459
SplitValidateV2_2669,on,SplitValidateV2_2669_1,SplitValidateV2_2669_1_1,108.35028052580793
SplitValidateV2_2669,on,SplitValidateV2_2669_1,SplitValidateV2_2669_1_2,84.85132834073048
SplitValidateV2_2670,on,SplitValidateV2_2670_0,SplitValidateV2_2670_0_0,117.35041048244422
SplitValidateV2_2672,off,SplitValidateV2_2672_0,SplitValidateV2_2672_0_0,87.2485045468902
SplitValidateV2_2672,off,SplitValidateV2_2672_0,SplitValidateV2_2672_0_1,103.19888342615282
SplitValidateV2_2673,off,SplitValidateV2_2673_0,SplitValidateV2_2673_0_0,109.37755134564813
SplitValidateV2_2673,off,SplitValidateV2_2673_0,SplitValidateV2_2673_0_1,91.85752344303347
SplitValidateV2_2674,off,SplitValidateV2_2674_0,SplitValidateV2_2674_0_0,97.357351626515
SplitValidateV2_2674,off,SplitValidateV2_2674_0,SplitValidateV2_2674_0_1,90.68708793335972
SplitValidateV2_2675,on,SplitValidateV2_2675_0,SplitValidateV2_2675_0_0,107.38245329702379
SplitValidateV2_2675,on,SplitValidateV2_2675_0,SplitValidateV2_2675_0_1,107.95638463915535
SplitValidateV2_2677,off,SplitValidateV2_2677_0,SplitValidateV2_2677_0_0,107.20651995539336
